"";"IDNummer";"Produktionsdatum";"Herstellernummer";"Werksnummer";"Fehlerhaft"
"18950";"K7-114-1142-18950";2009-05-13;114;1142;0
"18951";"K7-114-1142-18951";2009-05-13;114;1142;0
"18952";"K7-114-1142-18952";2009-05-13;114;1142;0
"18953";"K7-114-1142-18953";2009-05-13;114;1142;0
"18954";"K7-114-1142-18954";2009-05-13;114;1142;0
"18955";"K7-114-1142-18955";2009-05-13;114;1142;0
"18956";"K7-114-1142-18956";2009-05-13;114;1142;0
"18957";"K7-114-1142-18957";2009-05-13;114;1142;0
"18958";"K7-114-1142-18958";2009-05-13;114;1142;0
"18959";"K7-114-1142-18959";2009-05-14;114;1142;0
"18960";"K7-114-1142-18960";2009-05-14;114;1142;0
"18961";"K7-114-1142-18961";2009-05-14;114;1142;0
"18962";"K7-114-1142-18962";2009-05-14;114;1142;0
"18963";"K7-114-1142-18963";2009-05-14;114;1142;0
"18964";"K7-114-1142-18964";2009-05-14;114;1142;0
"18965";"K7-114-1142-18965";2009-05-14;114;1142;0
"18966";"K7-114-1142-18966";2009-05-14;114;1142;0
"18967";"K7-114-1142-18967";2009-05-14;114;1142;0
"18968";"K7-114-1142-18968";2009-05-14;114;1142;0
"18969";"K7-114-1142-18969";2009-05-14;114;1142;0
"18970";"K7-114-1142-18970";2009-05-14;114;1142;0
"18971";"K7-114-1142-18971";2009-05-14;114;1142;0
"18972";"K7-114-1142-18972";2009-05-14;114;1142;0
"18973";"K7-114-1142-18973";2009-05-14;114;1142;0
"18974";"K7-114-1142-18974";2009-05-14;114;1142;0
"18975";"K7-114-1142-18975";2009-05-14;114;1142;0
"18976";"K7-114-1142-18976";2009-05-14;114;1142;0
"18977";"K7-114-1142-18977";2009-05-14;114;1142;0
"18978";"K7-114-1142-18978";2009-05-14;114;1142;0
"18979";"K7-114-1142-18979";2009-05-14;114;1142;0
"18980";"K7-114-1142-18980";2009-05-14;114;1142;0
"18981";"K7-114-1142-18981";2009-05-14;114;1142;0
"18982";"K7-114-1142-18982";2009-05-14;114;1142;0
"18983";"K7-114-1142-18983";2009-05-14;114;1142;0
"18984";"K7-114-1142-18984";2009-05-14;114;1142;0
"18985";"K7-114-1142-18985";2009-05-14;114;1142;0
"18986";"K7-114-1142-18986";2009-05-14;114;1142;0
"18987";"K7-114-1142-18987";2009-05-14;114;1142;0
"18988";"K7-114-1142-18988";2009-05-14;114;1142;0
"18989";"K7-114-1142-18989";2009-05-14;114;1142;0
"18990";"K7-114-1142-18990";2009-05-14;114;1142;0
"18991";"K7-114-1142-18991";2009-05-14;114;1142;0
"18992";"K7-114-1142-18992";2009-05-14;114;1142;0
"18993";"K7-114-1142-18993";2009-05-14;114;1142;0
"18994";"K7-114-1142-18994";2009-05-14;114;1142;0
"18995";"K7-114-1142-18995";2009-05-14;114;1142;0
"18996";"K7-114-1142-18996";2009-05-14;114;1142;0
"18997";"K7-114-1142-18997";2009-05-14;114;1142;0
"18998";"K7-114-1142-18998";2009-05-14;114;1142;0
"18999";"K7-114-1142-18999";2009-05-14;114;1142;0
"19000";"K7-114-1142-19000";2009-05-14;114;1142;0
"19001";"K7-114-1142-19001";2009-05-14;114;1142;0
"19002";"K7-114-1142-19002";2009-05-14;114;1142;0
"19003";"K7-114-1142-19003";2009-05-14;114;1142;0
"19004";"K7-114-1142-19004";2009-05-14;114;1142;0
"19005";"K7-114-1142-19005";2009-05-14;114;1142;0
"19006";"K7-114-1142-19006";2009-05-14;114;1142;0
"19007";"K7-114-1142-19007";2009-05-14;114;1142;0
"19008";"K7-114-1142-19008";2009-05-14;114;1142;0
"19009";"K7-114-1142-19009";2009-05-14;114;1142;0
"19010";"K7-114-1142-19010";2009-05-14;114;1142;0
"19011";"K7-114-1142-19011";2009-05-14;114;1142;0
"19012";"K7-114-1142-19012";2009-05-14;114;1142;0
"19013";"K7-114-1142-19013";2009-05-14;114;1142;0
"19014";"K7-114-1142-19014";2009-05-14;114;1142;0
"19015";"K7-114-1142-19015";2009-05-14;114;1142;0
"19016";"K7-114-1142-19016";2009-05-14;114;1142;0
"19017";"K7-114-1142-19017";2009-05-14;114;1142;0
"19018";"K7-114-1142-19018";2009-05-14;114;1142;0
"19019";"K7-114-1142-19019";2009-05-14;114;1142;0
"19020";"K7-114-1142-19020";2009-05-14;114;1142;0
"19021";"K7-114-1142-19021";2009-05-14;114;1142;0
"19022";"K7-114-1142-19022";2009-05-14;114;1142;0
"19023";"K7-114-1142-19023";2009-05-14;114;1142;0
"19024";"K7-114-1142-19024";2009-05-14;114;1142;0
"19025";"K7-114-1142-19025";2009-05-14;114;1142;0
"19026";"K7-114-1142-19026";2009-05-14;114;1142;0
"19027";"K7-114-1142-19027";2009-05-14;114;1142;0
"19028";"K7-114-1142-19028";2009-05-14;114;1142;0
"19029";"K7-114-1142-19029";2009-05-14;114;1142;0
"19030";"K7-114-1142-19030";2009-05-14;114;1142;0
"19031";"K7-114-1142-19031";2009-05-14;114;1142;0
"19032";"K7-114-1142-19032";2009-05-14;114;1142;0
"19033";"K7-114-1142-19033";2009-05-14;114;1142;0
"19034";"K7-114-1142-19034";2009-05-14;114;1142;0
"19035";"K7-114-1142-19035";2009-05-14;114;1142;0
"19036";"K7-114-1142-19036";2009-05-14;114;1142;0
"19037";"K7-114-1142-19037";2009-05-14;114;1142;0
"19038";"K7-114-1142-19038";2009-05-14;114;1142;0
"19039";"K7-114-1142-19039";2009-05-14;114;1142;0
"19040";"K7-114-1142-19040";2009-05-14;114;1142;0
"19041";"K7-114-1142-19041";2009-05-14;114;1142;0
"19042";"K7-114-1142-19042";2009-05-14;114;1142;0
"19043";"K7-114-1142-19043";2009-05-14;114;1142;0
"19044";"K7-114-1142-19044";2009-05-14;114;1142;0
"19045";"K7-114-1142-19045";2009-05-14;114;1142;0
"19046";"K7-114-1142-19046";2009-05-14;114;1142;0
"19047";"K7-114-1142-19047";2009-05-14;114;1142;0
"19048";"K7-114-1142-19048";2009-05-14;114;1142;0
"19049";"K7-114-1142-19049";2009-05-14;114;1142;0
"19050";"K7-114-1142-19050";2009-05-14;114;1142;0
"19051";"K7-114-1142-19051";2009-05-14;114;1142;0
"19052";"K7-114-1142-19052";2009-05-14;114;1142;0
"19053";"K7-114-1142-19053";2009-05-14;114;1142;0
"19054";"K7-114-1142-19054";2009-05-14;114;1142;0
"19055";"K7-114-1142-19055";2009-05-14;114;1142;0
"19056";"K7-114-1142-19056";2009-05-14;114;1142;0
"19057";"K7-114-1142-19057";2009-05-14;114;1142;0
"19058";"K7-114-1142-19058";2009-05-14;114;1142;0
"19059";"K7-114-1142-19059";2009-05-14;114;1142;0
"19060";"K7-114-1142-19060";2009-05-14;114;1142;0
"19061";"K7-114-1142-19061";2009-05-14;114;1142;0
"19062";"K7-114-1142-19062";2009-05-14;114;1142;0
"19063";"K7-114-1142-19063";2009-05-14;114;1142;0
"19064";"K7-114-1142-19064";2009-05-14;114;1142;0
"19065";"K7-114-1142-19065";2009-05-14;114;1142;0
"19066";"K7-114-1142-19066";2009-05-14;114;1142;0
"19067";"K7-114-1142-19067";2009-05-14;114;1142;0
"19068";"K7-114-1142-19068";2009-05-14;114;1142;0
"19069";"K7-114-1142-19069";2009-05-14;114;1142;0
"19070";"K7-114-1142-19070";2009-05-14;114;1142;0
"19071";"K7-114-1142-19071";2009-05-14;114;1142;0
"19072";"K7-114-1142-19072";2009-05-14;114;1142;0
"19073";"K7-114-1142-19073";2009-05-14;114;1142;0
"19074";"K7-114-1142-19074";2009-05-15;114;1142;0
"19075";"K7-114-1142-19075";2009-05-15;114;1142;0
"19076";"K7-114-1142-19076";2009-05-15;114;1142;0
"19077";"K7-114-1142-19077";2009-05-15;114;1142;0
"19078";"K7-114-1142-19078";2009-05-15;114;1142;0
"19079";"K7-114-1142-19079";2009-05-15;114;1142;0
"19080";"K7-114-1142-19080";2009-05-15;114;1142;0
"19081";"K7-114-1142-19081";2009-05-15;114;1142;0
"19082";"K7-114-1142-19082";2009-05-15;114;1142;0
"19083";"K7-114-1142-19083";2009-05-15;114;1142;0
"19084";"K7-114-1142-19084";2009-05-15;114;1142;0
"19085";"K7-114-1142-19085";2009-05-15;114;1142;0
"19086";"K7-114-1142-19086";2009-05-15;114;1142;0
"19087";"K7-114-1142-19087";2009-05-15;114;1142;0
"19088";"K7-114-1142-19088";2009-05-15;114;1142;0
"19089";"K7-114-1142-19089";2009-05-15;114;1142;0
"19090";"K7-114-1142-19090";2009-05-15;114;1142;0
"19091";"K7-114-1142-19091";2009-05-15;114;1142;0
"19092";"K7-114-1142-19092";2009-05-15;114;1142;0
"19093";"K7-114-1142-19093";2009-05-15;114;1142;0
"19094";"K7-114-1142-19094";2009-05-15;114;1142;0
"19095";"K7-114-1142-19095";2009-05-15;114;1142;0
"19096";"K7-114-1142-19096";2009-05-15;114;1142;0
"19097";"K7-114-1142-19097";2009-05-15;114;1142;0
"19098";"K7-114-1142-19098";2009-05-15;114;1142;0
"19099";"K7-114-1142-19099";2009-05-15;114;1142;0
"19100";"K7-114-1142-19100";2009-05-15;114;1142;0
"19101";"K7-114-1142-19101";2009-05-15;114;1142;0
"19102";"K7-114-1142-19102";2009-05-15;114;1142;0
"19103";"K7-114-1142-19103";2009-05-15;114;1142;0
"19104";"K7-114-1142-19104";2009-05-15;114;1142;0
"19105";"K7-114-1142-19105";2009-05-15;114;1142;0
"19106";"K7-114-1142-19106";2009-05-15;114;1142;0
"19107";"K7-114-1142-19107";2009-05-15;114;1142;0
"19108";"K7-114-1142-19108";2009-05-15;114;1142;0
"19109";"K7-114-1142-19109";2009-05-15;114;1142;0
"19110";"K7-114-1142-19110";2009-05-15;114;1142;0
"19111";"K7-114-1142-19111";2009-05-15;114;1142;0
"19112";"K7-114-1142-19112";2009-05-15;114;1142;0
"19113";"K7-114-1142-19113";2009-05-15;114;1142;0
"19114";"K7-114-1142-19114";2009-05-15;114;1142;0
"19115";"K7-114-1142-19115";2009-05-15;114;1142;0
"19116";"K7-114-1142-19116";2009-05-15;114;1142;0
"19117";"K7-114-1142-19117";2009-05-15;114;1142;0
"19118";"K7-114-1142-19118";2009-05-15;114;1142;0
"19119";"K7-114-1142-19119";2009-05-15;114;1142;0
"19120";"K7-114-1142-19120";2009-05-15;114;1142;0
"19121";"K7-114-1142-19121";2009-05-15;114;1142;0
"19122";"K7-114-1142-19122";2009-05-15;114;1142;0
"19123";"K7-114-1142-19123";2009-05-15;114;1142;0
"19124";"K7-114-1142-19124";2009-05-15;114;1142;0
"19125";"K7-114-1142-19125";2009-05-15;114;1142;0
"19126";"K7-114-1142-19126";2009-05-15;114;1142;0
"19127";"K7-114-1142-19127";2009-05-15;114;1142;0
"19128";"K7-114-1142-19128";2009-05-15;114;1142;0
"19129";"K7-114-1142-19129";2009-05-15;114;1142;0
"19130";"K7-114-1142-19130";2009-05-15;114;1142;0
"19131";"K7-114-1142-19131";2009-05-15;114;1142;0
"19132";"K7-114-1142-19132";2009-05-15;114;1142;0
"19133";"K7-114-1142-19133";2009-05-15;114;1142;0
"19134";"K7-114-1142-19134";2009-05-15;114;1142;0
"19135";"K7-114-1142-19135";2009-05-15;114;1142;0
"19136";"K7-114-1142-19136";2009-05-15;114;1142;0
"19137";"K7-114-1142-19137";2009-05-15;114;1142;0
"19138";"K7-114-1142-19138";2009-05-15;114;1142;0
"19139";"K7-114-1142-19139";2009-05-15;114;1142;0
"19140";"K7-114-1142-19140";2009-05-15;114;1142;0
"19141";"K7-114-1142-19141";2009-05-15;114;1142;0
"19142";"K7-114-1142-19142";2009-05-15;114;1142;0
"19143";"K7-114-1142-19143";2009-05-15;114;1142;0
"19144";"K7-114-1142-19144";2009-05-15;114;1142;0
"19145";"K7-114-1142-19145";2009-05-15;114;1142;0
"19146";"K7-114-1142-19146";2009-05-15;114;1142;0
"19147";"K7-114-1142-19147";2009-05-15;114;1142;0
"19148";"K7-114-1142-19148";2009-05-15;114;1142;0
"19149";"K7-114-1142-19149";2009-05-15;114;1142;0
"19150";"K7-114-1142-19150";2009-05-15;114;1142;0
"19151";"K7-114-1142-19151";2009-05-15;114;1142;0
"19152";"K7-114-1142-19152";2009-05-15;114;1142;0
"19153";"K7-114-1142-19153";2009-05-15;114;1142;0
"19154";"K7-114-1142-19154";2009-05-15;114;1142;0
"19155";"K7-114-1142-19155";2009-05-15;114;1142;0
"19156";"K7-114-1142-19156";2009-05-15;114;1142;0
"19157";"K7-114-1142-19157";2009-05-15;114;1142;0
"19158";"K7-114-1142-19158";2009-05-15;114;1142;0
"19159";"K7-114-1142-19159";2009-05-15;114;1142;0
"19160";"K7-114-1142-19160";2009-05-15;114;1142;0
"19161";"K7-114-1142-19161";2009-05-15;114;1142;0
"19162";"K7-114-1142-19162";2009-05-15;114;1142;0
"19163";"K7-114-1142-19163";2009-05-15;114;1142;0
"19164";"K7-114-1142-19164";2009-05-15;114;1142;0
"19165";"K7-114-1142-19165";2009-05-15;114;1142;0
"19166";"K7-114-1142-19166";2009-05-15;114;1142;0
"19167";"K7-114-1142-19167";2009-05-15;114;1142;0
"19168";"K7-114-1142-19168";2009-05-15;114;1142;0
"19169";"K7-114-1142-19169";2009-05-15;114;1142;0
"19170";"K7-114-1142-19170";2009-05-15;114;1142;0
"19171";"K7-114-1142-19171";2009-05-15;114;1142;0
"19172";"K7-114-1142-19172";2009-05-15;114;1142;0
"19173";"K7-114-1142-19173";2009-05-15;114;1142;0
"19174";"K7-114-1142-19174";2009-05-15;114;1142;0
"19175";"K7-114-1142-19175";2009-05-15;114;1142;0
"19176";"K7-114-1142-19176";2009-05-15;114;1142;0
"19177";"K7-114-1142-19177";2009-05-15;114;1142;0
"19178";"K7-114-1142-19178";2009-05-15;114;1142;0
"19179";"K7-114-1142-19179";2009-05-15;114;1142;0
"19180";"K7-114-1142-19180";2009-05-16;114;1142;0
"19181";"K7-114-1142-19181";2009-05-16;114;1142;0
"19182";"K7-114-1142-19182";2009-05-16;114;1142;0
"19183";"K7-114-1142-19183";2009-05-16;114;1142;0
"19184";"K7-114-1142-19184";2009-05-16;114;1142;0
"19185";"K7-114-1142-19185";2009-05-16;114;1142;0
"19186";"K7-114-1142-19186";2009-05-16;114;1142;0
"19187";"K7-114-1142-19187";2009-05-16;114;1142;0
"19188";"K7-114-1142-19188";2009-05-16;114;1142;0
"19189";"K7-114-1142-19189";2009-05-16;114;1142;0
"19190";"K7-114-1142-19190";2009-05-16;114;1142;0
"19191";"K7-114-1142-19191";2009-05-16;114;1142;0
"19192";"K7-114-1142-19192";2009-05-16;114;1142;0
"19193";"K7-114-1142-19193";2009-05-16;114;1142;0
"19194";"K7-114-1142-19194";2009-05-16;114;1142;0
"19195";"K7-114-1142-19195";2009-05-16;114;1142;0
"19196";"K7-114-1142-19196";2009-05-16;114;1142;0
"19197";"K7-114-1142-19197";2009-05-16;114;1142;0
"19198";"K7-114-1142-19198";2009-05-16;114;1142;0
"19199";"K7-114-1142-19199";2009-05-16;114;1142;0
"19200";"K7-114-1142-19200";2009-05-16;114;1142;0
"19201";"K7-114-1142-19201";2009-05-16;114;1142;0
"19202";"K7-114-1142-19202";2009-05-16;114;1142;0
"19203";"K7-114-1142-19203";2009-05-16;114;1142;0
"19204";"K7-114-1142-19204";2009-05-16;114;1142;0
"19205";"K7-114-1142-19205";2009-05-16;114;1142;0
"19206";"K7-114-1142-19206";2009-05-16;114;1142;0
"19207";"K7-114-1142-19207";2009-05-16;114;1142;0
"19208";"K7-114-1142-19208";2009-05-16;114;1142;0
"19209";"K7-114-1142-19209";2009-05-16;114;1142;0
"19210";"K7-114-1142-19210";2009-05-16;114;1142;0
"19211";"K7-114-1142-19211";2009-05-16;114;1142;0
"19212";"K7-114-1142-19212";2009-05-16;114;1142;0
"19213";"K7-114-1142-19213";2009-05-16;114;1142;0
"19214";"K7-114-1142-19214";2009-05-16;114;1142;0
"19215";"K7-114-1142-19215";2009-05-16;114;1142;0
"19216";"K7-114-1142-19216";2009-05-16;114;1142;0
"19217";"K7-114-1142-19217";2009-05-16;114;1142;0
"19218";"K7-114-1142-19218";2009-05-16;114;1142;0
"19219";"K7-114-1142-19219";2009-05-16;114;1142;0
"19220";"K7-114-1142-19220";2009-05-16;114;1142;0
"19221";"K7-114-1142-19221";2009-05-16;114;1142;0
"19222";"K7-114-1142-19222";2009-05-16;114;1142;0
"19223";"K7-114-1142-19223";2009-05-16;114;1142;0
"19224";"K7-114-1142-19224";2009-05-16;114;1142;0
"19225";"K7-114-1142-19225";2009-05-16;114;1142;0
"19226";"K7-114-1142-19226";2009-05-16;114;1142;0
"19227";"K7-114-1142-19227";2009-05-16;114;1142;0
"19228";"K7-114-1142-19228";2009-05-16;114;1142;0
"19229";"K7-114-1142-19229";2009-05-16;114;1142;0
"19230";"K7-114-1142-19230";2009-05-16;114;1142;0
"19231";"K7-114-1142-19231";2009-05-16;114;1142;0
"19232";"K7-114-1142-19232";2009-05-16;114;1142;0
"19233";"K7-114-1142-19233";2009-05-16;114;1142;0
"19234";"K7-114-1142-19234";2009-05-16;114;1142;0
"19235";"K7-114-1142-19235";2009-05-16;114;1142;0
"19236";"K7-114-1142-19236";2009-05-16;114;1142;0
"19237";"K7-114-1142-19237";2009-05-16;114;1142;0
"19238";"K7-114-1142-19238";2009-05-16;114;1142;0
"19239";"K7-114-1142-19239";2009-05-16;114;1142;0
"19240";"K7-114-1142-19240";2009-05-16;114;1142;0
"19241";"K7-114-1142-19241";2009-05-16;114;1142;0
"19242";"K7-114-1142-19242";2009-05-16;114;1142;0
"19243";"K7-114-1142-19243";2009-05-16;114;1142;0
"19244";"K7-114-1142-19244";2009-05-16;114;1142;0
"19245";"K7-114-1142-19245";2009-05-16;114;1142;0
"19246";"K7-114-1142-19246";2009-05-16;114;1142;0
"19247";"K7-114-1142-19247";2009-05-16;114;1142;0
"19248";"K7-114-1142-19248";2009-05-16;114;1142;0
"19249";"K7-114-1142-19249";2009-05-16;114;1142;0
"19250";"K7-114-1142-19250";2009-05-16;114;1142;0
"19251";"K7-114-1142-19251";2009-05-16;114;1142;0
"19252";"K7-114-1142-19252";2009-05-16;114;1142;0
"19253";"K7-114-1142-19253";2009-05-16;114;1142;0
"19254";"K7-114-1142-19254";2009-05-16;114;1142;0
"19255";"K7-114-1142-19255";2009-05-16;114;1142;0
"19256";"K7-114-1142-19256";2009-05-16;114;1142;0
"19257";"K7-114-1142-19257";2009-05-16;114;1142;0
"19258";"K7-114-1142-19258";2009-05-16;114;1142;0
"19259";"K7-114-1142-19259";2009-05-16;114;1142;0
"19260";"K7-114-1142-19260";2009-05-16;114;1142;0
"19261";"K7-114-1142-19261";2009-05-16;114;1142;0
"19262";"K7-114-1142-19262";2009-05-16;114;1142;0
"19263";"K7-114-1142-19263";2009-05-16;114;1142;0
"19264";"K7-114-1142-19264";2009-05-16;114;1142;0
"19265";"K7-114-1142-19265";2009-05-16;114;1142;0
"19266";"K7-114-1142-19266";2009-05-16;114;1142;0
"19267";"K7-114-1142-19267";2009-05-16;114;1142;0
"19268";"K7-114-1142-19268";2009-05-16;114;1142;0
"19269";"K7-114-1142-19269";2009-05-16;114;1142;0
"19270";"K7-114-1142-19270";2009-05-16;114;1142;0
"19271";"K7-114-1142-19271";2009-05-16;114;1142;0
"19272";"K7-114-1142-19272";2009-05-16;114;1142;0
"19273";"K7-114-1142-19273";2009-05-16;114;1142;0
"19274";"K7-114-1142-19274";2009-05-16;114;1142;0
"19275";"K7-114-1142-19275";2009-05-16;114;1142;0
"19276";"K7-114-1142-19276";2009-05-16;114;1142;0
"19277";"K7-114-1142-19277";2009-05-16;114;1142;0
"19278";"K7-114-1142-19278";2009-05-16;114;1142;0
"19279";"K7-114-1142-19279";2009-05-17;114;1142;0
"19280";"K7-114-1142-19280";2009-05-17;114;1142;0
"19281";"K7-114-1142-19281";2009-05-17;114;1142;0
"19282";"K7-114-1142-19282";2009-05-17;114;1142;0
"19283";"K7-114-1142-19283";2009-05-17;114;1142;0
"19284";"K7-114-1142-19284";2009-05-17;114;1142;0
"19285";"K7-114-1142-19285";2009-05-17;114;1142;0
"19286";"K7-114-1142-19286";2009-05-17;114;1142;0
"19287";"K7-114-1142-19287";2009-05-17;114;1142;0
"19288";"K7-114-1142-19288";2009-05-17;114;1142;0
"19289";"K7-114-1142-19289";2009-05-17;114;1142;0
"19290";"K7-114-1142-19290";2009-05-17;114;1142;0
"19291";"K7-114-1142-19291";2009-05-17;114;1142;0
"19292";"K7-114-1142-19292";2009-05-17;114;1142;0
"19293";"K7-114-1142-19293";2009-05-17;114;1142;0
"19294";"K7-114-1142-19294";2009-05-17;114;1142;0
"19295";"K7-114-1142-19295";2009-05-17;114;1142;0
"19296";"K7-114-1142-19296";2009-05-17;114;1142;0
"19297";"K7-114-1142-19297";2009-05-17;114;1142;0
"19298";"K7-114-1142-19298";2009-05-17;114;1142;0
"19299";"K7-114-1142-19299";2009-05-17;114;1142;0
"19300";"K7-114-1142-19300";2009-05-17;114;1142;0
"19301";"K7-114-1142-19301";2009-05-17;114;1142;0
"19302";"K7-114-1142-19302";2009-05-17;114;1142;0
"19303";"K7-114-1142-19303";2009-05-17;114;1142;0
"19304";"K7-114-1142-19304";2009-05-17;114;1142;0
"19305";"K7-114-1142-19305";2009-05-17;114;1142;0
"19306";"K7-114-1142-19306";2009-05-17;114;1142;0
"19307";"K7-114-1142-19307";2009-05-17;114;1142;0
"19308";"K7-114-1142-19308";2009-05-17;114;1142;0
"19309";"K7-114-1142-19309";2009-05-17;114;1142;0
"19310";"K7-114-1142-19310";2009-05-17;114;1142;0
"19311";"K7-114-1142-19311";2009-05-17;114;1142;0
"19312";"K7-114-1142-19312";2009-05-17;114;1142;0
"19313";"K7-114-1142-19313";2009-05-17;114;1142;0
"19314";"K7-114-1142-19314";2009-05-17;114;1142;0
"19315";"K7-114-1142-19315";2009-05-17;114;1142;0
"19316";"K7-114-1142-19316";2009-05-17;114;1142;0
"19317";"K7-114-1142-19317";2009-05-17;114;1142;0
"19318";"K7-114-1142-19318";2009-05-17;114;1142;0
"19319";"K7-114-1142-19319";2009-05-17;114;1142;0
"19320";"K7-114-1142-19320";2009-05-17;114;1142;0
"19321";"K7-114-1142-19321";2009-05-17;114;1142;0
"19322";"K7-114-1142-19322";2009-05-17;114;1142;0
"19323";"K7-114-1142-19323";2009-05-17;114;1142;0
"19324";"K7-114-1142-19324";2009-05-17;114;1142;0
"19325";"K7-114-1142-19325";2009-05-17;114;1142;0
"19326";"K7-114-1142-19326";2009-05-17;114;1142;0
"19327";"K7-114-1142-19327";2009-05-17;114;1142;0
"19328";"K7-114-1142-19328";2009-05-17;114;1142;0
"19329";"K7-114-1142-19329";2009-05-17;114;1142;0
"19330";"K7-114-1142-19330";2009-05-17;114;1142;0
"19331";"K7-114-1142-19331";2009-05-17;114;1142;0
"19332";"K7-114-1142-19332";2009-05-17;114;1142;0
"19333";"K7-114-1142-19333";2009-05-17;114;1142;0
"19334";"K7-114-1142-19334";2009-05-17;114;1142;0
"19335";"K7-114-1142-19335";2009-05-17;114;1142;0
"19336";"K7-114-1142-19336";2009-05-17;114;1142;0
"19337";"K7-114-1142-19337";2009-05-17;114;1142;0
"19338";"K7-114-1142-19338";2009-05-17;114;1142;0
"19339";"K7-114-1142-19339";2009-05-17;114;1142;0
"19340";"K7-114-1142-19340";2009-05-17;114;1142;0
"19341";"K7-114-1142-19341";2009-05-17;114;1142;0
"19342";"K7-114-1142-19342";2009-05-17;114;1142;0
"19343";"K7-114-1142-19343";2009-05-17;114;1142;0
"19344";"K7-114-1142-19344";2009-05-17;114;1142;0
"19345";"K7-114-1142-19345";2009-05-17;114;1142;0
"19346";"K7-114-1142-19346";2009-05-17;114;1142;0
"19347";"K7-114-1142-19347";2009-05-17;114;1142;0
"19348";"K7-114-1142-19348";2009-05-17;114;1142;0
"19349";"K7-114-1142-19349";2009-05-17;114;1142;0
"19350";"K7-114-1142-19350";2009-05-17;114;1142;0
"19351";"K7-114-1142-19351";2009-05-17;114;1142;0
"19352";"K7-114-1142-19352";2009-05-17;114;1142;0
"19353";"K7-114-1142-19353";2009-05-17;114;1142;0
"19354";"K7-114-1142-19354";2009-05-17;114;1142;0
"19355";"K7-114-1142-19355";2009-05-17;114;1142;0
"19356";"K7-114-1142-19356";2009-05-17;114;1142;0
"19357";"K7-114-1142-19357";2009-05-17;114;1142;0
"19358";"K7-114-1142-19358";2009-05-17;114;1142;0
"19359";"K7-114-1142-19359";2009-05-17;114;1142;0
"19360";"K7-114-1142-19360";2009-05-17;114;1142;0
"19361";"K7-114-1142-19361";2009-05-17;114;1142;0
"19362";"K7-114-1142-19362";2009-05-17;114;1142;0
"19363";"K7-114-1142-19363";2009-05-17;114;1142;0
"19364";"K7-114-1142-19364";2009-05-17;114;1142;0
"19365";"K7-114-1142-19365";2009-05-17;114;1142;0
"19366";"K7-114-1142-19366";2009-05-17;114;1142;0
"19367";"K7-114-1142-19367";2009-05-17;114;1142;0
